Fecha del HC,Turno,Crcy,Fecha Nacimiento,Edad,Genero,Estado Civil,Hijos,Fecha de ingreso,Antigüedad,Lugar de nacimiento,Escolaridad
2/26/2019,ADMINIST,MXN,2/26/1976,43,Male,Single,2,9/14/1995,23.5,JUAREZ,Universidad
2/26/2019,TURNO 03,MXN,10/10/1959,59.4,Female,Single,0,9/14/1995,23.5,ZACATECAS,Secundaria
2/26/2019,TURNO 01,MXN,6/2/1975,43.8,Male,Marr.,2,9/25/1995,23.4,JUAREZ,Secundaria
2/26/2019,TURNO 01,MXN,1/22/1966,53.1,Male,Marr.,2,9/29/1995,23.4,,Bachillerato generál
2/26/2019,TURNO 01,MXN,8/25/1968,50.5,Male,Marr.,3,12/13/1995,23.2,CHIHUAHUA,
2/26/2019,TURNO 04,MXN,6/23/1974,44.7,Male,Marr.,0,1/9/1996,23.1,JUAREZ,Primaria
2/26/2019,TURNO 01,MXN,3/6/1974,45,Male,Marr.,6,4/8/1996,22.9,DURANGO,Secundaria
2/26/2019,TURNO 03,MXN,2/19/1976,43,Male,Single,2,1/11/1996,23.1,TORREON CO,Secundaria
2/26/2019,TURNO 03,MXN,9/13/1980,38.5,Male,SigOth,2,9/19/1996,22.5,JUAREZ,Secundaria
2/26/2019,TURNO 02,MXN,12/22/1970,48.2,Male,Marr.,3,12/16/1996,22.2,MATAMOROS,Bachillerato generál
2/26/2019,TURNO 02,MXN,9/13/1974,44.5,Male,Marr.,0,1/28/1997,22.1,JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,4/22/1974,44.9,Male,,1,3/3/1997,22,SANTA URSULA GTO.,Universidad
2/26/2019,TURNO 01,MXN,12/2/1973,45.3,Male,Single,0,8/4/1997,21.6,"TORREON, COAH.",Bachillerato generál
2/26/2019,TURNO 04,MXN,7/22/1974,44.6,Female,SigOth,2,1/12/1998,21.1,"SAN JOSE, DGO.",Bachillerato generál
2/26/2019,TURNO 01,MXN,8/29/1973,45.5,Male,Marr.,3,1/19/1998,21.1,"FRESNILLO, ZAC.",Bachillerato generál
2/26/2019,ADMINIST,MXN,6/8/1977,41.7,Male,Single,3,1/29/1998,21.1,PASO NAL. N,Universidad
2/26/2019,TURNO 01,MXN,6/16/1970,48.7,Male,Marr.,2,2/2/1998,21.1,"CEBALLOS, DGO.",Secundaria
2/26/2019,TURNO 02,MXN,7/19/1975,43.6,Male,Marr.,6,2/9/1998,21.1,"MUN. FCO. I. MADERO, COAH",Bachillerato generál
2/26/2019,TURNO 03,MXN,9/2/1969,49.5,Male,Marr.,3,2/23/1998,21,DURANGO,Secundaria
2/26/2019,TURNO 03,MXN,10/6/1979,39.4,Male,Marr.,2,9/23/1998,20.4,"CD. JUAREZ,CHIH",Secundaria
2/26/2019,TURNO 03,MXN,1/22/1976,43.1,Male,Div.,2,11/30/1998,20.3,"CD. JUAREZ, CHIH.",Bachillerato generál
2/26/2019,TURNO 04,MXN,11/27/1976,42.3,Male,Marr.,2,1/4/1999,20.2,"CD. JUAREZ, CHIH",Universidad
2/26/2019,TURNO 05,MXN,8/26/1969,49.5,Male,Marr.,3,2/9/1999,20.1,"CD. JUAREZ, CHIH.",Bachillerato generál
2/26/2019,TURNO 01,MXN,11/16/1978,40.3,Male,Marr.,3,5/10/1999,19.8,COL. EMILIANO ZAPATA,Bachillerato generál
2/26/2019,TURNO 02,MXN,8/2/1976,42.6,Male,Marr.,3,9/27/1999,19.4,"CD. JUAREZ, CHIH.",Secundaria
2/26/2019,TURNO 01,MXN,1/30/1975,44.1,Male,Marr.,5,10/11/1999,19.4,"CD. JUAREZ, CHIH.",Bachillerato generál
2/26/2019,TURNO 04,MXN,10/8/1968,50.4,Male,SigOth,2,1/5/2000,19.2,"HIDALGOTITLAN, VERACRUZ",Secundaria
2/26/2019,TURNO 01,MXN,7/28/1973,45.6,Male,SigOth,2,1/17/2000,19.1,"CD JUAREZ, CHIHUAHUA",Bachillerato generál
2/26/2019,TURNO 02,MXN,9/12/1966,52.5,Male,SigOth,4,1/31/2000,19.1,"JUCHITAN, OAXACA",Secundaria
2/26/2019,TURNO 01,MXN,6/20/1974,44.7,Male,Marr.,5,3/6/2000,19,"CUAHUTEMOC, DURANGO",Primaria
2/26/2019,TURNO 02,MXN,8/6/1968,50.6,Female,Single,2,3/22/2000,18.9,"SANTA BARBARA, CHIHUAHUA",Primaria
2/26/2019,ADMINIST,MXN,4/26/1964,54.9,Male,Single,0,5/8/2000,18.8,"CD. LERDO, DURANGO",Universidad
2/26/2019,TURNO 03,MXN,11/2/1974,44.3,Male,Marr.,6,5/29/2000,18.8,"CD. JUAREZ, CHIH.",Secundaria
2/26/2019,TURNO 01,MXN,3/2/1972,47,Male,Single,3,8/8/2000,18.6,"CD. JUAREZ, CHIH.",Bachillerato generál
2/26/2019,TURNO 01,MXN,4/20/1973,45.9,Female,Marr.,2,8/15/2000,18.5,"HIDALGO, ZACATECAS",Secundaria
2/26/2019,TURNO 02,MXN,10/14/1977,41.4,Male,Marr.,3,8/22/2000,18.5,"E. NVO. MUNDO, COAHUILA",Primaria
2/26/2019,TURNO 05,MXN,7/16/1969,49.6,Male,Marr.,3,9/11/2000,18.5,"MESA DE NAVARRO, DURANGO",Bachillerato generál
2/26/2019,TURNO 01,MXN,11/19/1962,56.3,Male,Marr.,2,9/19/2000,18.4,"CD. DELICIAS, CHIH.",Bachillerato generál
2/26/2019,TURNO 03,MXN,11/20/1965,53.3,Male,Marr.,2,10/16/2000,18.4,"S.F. DEL ORO, CHIH.",Bachillerato generál
2/26/2019,TURNO 02,MXN,4/19/1981,37.9,Male,Marr.,3,10/23/2000,18.4,"IXTACAPA, VERACRUZ",Bachillerato generál
2/26/2019,TURNO 02,MXN,12/16/1971,47.2,Male,Marr.,5,1/2/2001,18.2,"LA UNION, VERACRUZ",Bachillerato generál
2/26/2019,TURNO 01,MXN,9/9/1978,40.5,Male,Single,0,3/5/2001,18,"GUADALAJARA, JALISCO",Secundaria
2/26/2019,TURNO 02,MXN,4/29/1967,51.9,Male,SigOth,2,8/8/2001,17.6,"ANGEL R. CABADA, VER.",Bachillerato generál
2/26/2019,TURNO 03,MXN,5/17/1972,46.8,Male,Marr.,2,2/18/2002,17,SAN LUIS POTOSI,Carrera técnica
2/26/2019,TURNO 02,MXN,8/18/1961,57.6,Male,Single,0,2/18/2002,17,VERACRUZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,9/12/1975,43.5,Male,Single,0,2/19/2002,17,"CD. JUAREZ, CHIH",Secundaria
2/26/2019,TURNO 01,MXN,7/12/1973,45.7,Male,Marr.,3,2/25/2002,17,MEXICO D.F.,Bachillerato generál
2/26/2019,ADMINIST,MXN,5/20/1962,56.8,Female,SigOth,1,3/25/2002,16.9,DURANGO,
2/26/2019,TURNO 01,MXN,2/22/1969,50,Female,Single,0,7/29/2002,16.6,"GUADALAJARA, JALISCO",Secundaria
2/26/2019,TURNO 01,MXN,2/12/1983,36.1,Male,Single,3,1/6/2003,16.2,"FCO. I. MADERO, DURANGO",Bachillerato generál
2/26/2019,TURNO 03,MXN,6/5/1979,39.8,Male,SigOth,3,9/25/2013,5.4,CHILTEPEC PARAISO TABASCO,Universidad
2/26/2019,TURNO 01,MXN,4/17/1983,35.9,Male,Marr.,3,1/5/2004,15.2,"JUAREZ, CHIH",Carrera técnica
2/26/2019,TURNO 02,MXN,10/9/1981,37.4,Female,Wid.,4,4/12/2004,14.9,CD JUAREZ,Secundaria
2/26/2019,TURNO 04,MXN,1/21/1975,44.1,Male,SigOth,3,5/10/2004,14.8,"TORREON, COAHUILA",
2/26/2019,TURNO 03,MXN,1/27/1967,52.1,Male,Marr.,0,6/7/2004,14.7,"CD. JUAREZ, CHIH.",Bachillerato generál
2/26/2019,TURNO 03,MXN,10/8/1971,47.4,Male,Marr.,3,6/16/2004,14.7,"TORREON, COAHUILA",Bachillerato generál
2/26/2019,TURNO 03,MXN,1/7/1963,56.2,Male,Marr.,2,6/14/2004,14.7,CD. JUAREZ,Carrera técnica
2/26/2019,09HR,MXN,8/3/1977,41.6,Male,Marr.,3,8/10/2004,14.6,"PUEBLA, PUEBLA",Universidad
2/26/2019,TURNO 02,MXN,6/7/1967,51.8,Male,Marr.,3,9/6/2004,14.5,"CD. JUAREZ, CHIH.",Bachillerato generál
2/26/2019,TURNO 04,MXN,1/8/1982,37.2,Female,SigOth,2,9/27/2004,14.4,"CD. LERDO, DGO.",Bachillerato generál
2/26/2019,TURNO 01,MXN,7/6/1984,34.7,Male,Single,1,9/27/2004,14.4,"CD. JUAREZ, CHIH.",Carrera técnica
2/26/2019,TURNO 05,MXN,5/18/1986,32.8,Male,Marr.,1,9/27/2004,14.4,ZACATECAS,
2/26/2019,TURNO 01,MXN,1/20/1975,44.1,Male,Marr.,2,11/1/2004,14.3,"CHIHUAHUA, CHIH.",Bachillerato generál
2/26/2019,TURNO 02,MXN,6/2/1977,41.8,Male,Marr.,3,11/8/2004,14.3,"NAICA, CHIHUAHUA",Universidad
2/26/2019,TURNO 01,MXN,8/29/1973,45.5,Male,SigOth,1,11/22/2004,14.3,"CATEMACO, VERACRUZ",Secundaria
2/26/2019,TURNO 02,MXN,2/24/1974,45,Male,SigOth,1,11/30/2009,9.2,"SANTA CLARA, DURANGO",Bachillerato generál
2/26/2019,TURNO 03,MXN,12/6/1973,45.3,Male,Marr.,0,12/15/2004,14.2,NAVOJOA # 1805,Secundaria
2/26/2019,TURNO 05,MXN,11/16/1984,34.3,Female,Single,1,12/21/2004,14.2,"CD. JUAREZ, CHIH.",Bachillerato generál
2/26/2019,TURNO 01,MXN,5/23/1974,44.8,Male,Marr.,2,12/21/2004,14.2,"CD. CAMARGO, CHIH.",Bachillerato generál
2/26/2019,TURNO 02,MXN,1/20/1974,45.1,Male,Marr.,3,11/30/2009,9.2,VERACRUZ,Carrera técnica
2/26/2019,TURNO 04,MXN,9/14/1972,46.5,Female,Marr.,3,1/5/2005,14.2,"CD. JUAREZ, CHIH.",Bachillerato generál
2/26/2019,TURNO 04,MXN,3/11/1974,45,Female,Marr.,0,1/5/2005,14.2,"CD. JUAREZ, CHIH.",Bachillerato generál
2/26/2019,TURNO 02,MXN,11/11/1974,44.3,Male,SigOth,3,1/12/2005,14.1,OAXACA,Secundaria
2/26/2019,TURNO 02,MXN,11/17/1978,40.3,Male,Marr.,2,1/12/2005,14.1,VERACRUZ,Universidad
2/26/2019,TURNO 04,MXN,12/27/1972,46.2,Male,Marr.,3,1/17/2005,14.1,"CD. JUAREZ, CHIH.",Bachillerato generál
2/26/2019,TURNO 01,MXN,7/13/1985,33.6,Female,Single,0,1/26/2005,14.1,DURANGO,Secundaria
2/26/2019,TURNO 01,MXN,12/3/1973,45.3,Male,SigOth,3,3/9/2005,14,VERACRUZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,1/14/1975,44.1,Male,Marr.,3,4/20/2005,13.9,COAHUILA,Bachillerato generál
2/26/2019,TURNO 04,MXN,10/20/1956,62.4,Male,Marr.,1,4/13/2005,13.9,"PARRAL, CHIHUAHUA",Bachillerato generál
2/26/2019,TURNO 01,MXN,12/15/1982,36.2,Female,Single,1,4/11/2005,13.9,CHIHUAHUA,Carrera técnica
2/26/2019,TURNO 02,MXN,12/27/1968,50.2,Female,Marr.,2,4/25/2005,13.8,CHIHUAHUA,Secundaria
2/26/2019,TURNO 01,MXN,1/2/1961,58.2,Male,Marr.,0,4/25/2005,13.8,DISTRITO FEDERAL,
2/26/2019,TURNO 04,MXN,4/3/1979,39.9,Female,Div.,0,5/2/2005,13.8,CHIHUAHUA,Secundaria
2/26/2019,TURNO 04,MXN,4/18/1971,47.9,Male,SigOth,5,5/4/2005,13.8,VERACRUZ,Bachillerato generál
2/26/2019,TURNO 04,MXN,3/26/1982,36.9,Male,SigOth,2,5/16/2005,13.8,"NANCHITAL, VER",Carrera técnica
2/26/2019,TURNO 04,MXN,9/1/1978,40.5,Male,Marr.,3,5/16/2005,13.8,GOMEZ PALACIOS DURANGO,Bachillerato generál
2/26/2019,TURNO 03,MXN,6/19/1978,40.7,Male,Marr.,3,6/13/2005,13.7,DURANGO,Bachillerato generál
2/26/2019,TURNO 01,MXN,7/6/1977,41.7,Male,Marr.,2,6/13/2005,13.7,"CD. JUAREZ, CHIH",Bachillerato generál
2/26/2019,TURNO 03,MXN,4/20/1969,49.9,Male,Single,0,5/30/2005,13.8,VERACRUZ,Secundaria
2/26/2019,TURNO 02,MXN,6/16/1979,39.7,Male,Marr.,2,5/25/2005,13.8,"CARLOS ALAMILLO, VERACRUZ",Universidad
2/26/2019,TURNO 02,MXN,3/24/1973,46,Male,Marr.,3,5/25/2005,13.8,"CD. JUAREZ, CHIH",Bachillerato generál
2/26/2019,TURNO 04,MXN,12/29/1976,42.2,Male,Marr.,3,6/8/2005,13.7,"CD. JUAREZ, CHIH",Bachillerato generál
2/26/2019,TURNO 04,MXN,5/31/1969,49.8,Male,Marr.,4,7/12/2005,13.6,SN PEDRO COAHUILA,Bachillerato generál
2/26/2019,TURNO 04,MXN,12/11/1967,51.2,Male,Marr.,4,7/18/2005,13.6,"CD. JUAREZ, CHIHUAHUA",Universidad
2/26/2019,TURNO 04,MXN,9/28/1975,43.4,Male,Marr.,2,8/3/2005,13.6,"SOMBRETE, ZACATECAS",Universidad
2/26/2019,TURNO 01,MXN,6/22/1984,34.7,Male,Marr.,3,8/8/2005,13.6,"PUEBLA, PUEBLA",Universidad
2/26/2019,TURNO 04,MXN,12/15/1964,54.2,Male,Marr.,3,9/19/2005,13.4,"JIMENEZ, CHIH.",Bachillerato generál
2/26/2019,TURNO 03,MXN,3/27/1976,42.9,Male,SigOth,3,9/19/2005,13.4,ORIZABA VER.,Bachillerato generál
2/26/2019,TURNO 03,MXN,10/22/1978,40.4,Male,Single,0,10/10/2005,13.4,CD. JUAREZ CHIH,Carrera técnica
2/26/2019,TURNO 01,MXN,2/13/1975,44.1,Male,SigOth,0,10/18/2005,13.4,"JUAREZ, CHIH.",Bachillerato generál
2/26/2019,TURNO 03,MXN,8/24/1969,49.5,Male,Marr.,2,10/31/2005,13.3,DURANGO DGO.,Bachillerato generál
2/26/2019,TURNO 04,MXN,3/26/1975,44,Female,Single,2,10/26/2016,2.3,VERACRUA VER,Bachillerato generál
2/26/2019,TURNO 03,MXN,5/4/1984,34.8,Male,Single,0,10/20/2005,13.4,"LOS MANGOS, VER.",Bachillerato generál
2/26/2019,TURNO 01,MXN,9/19/1977,41.5,Male,Marr.,4,11/2/2005,13.3,"SAN RAFAEL ARRIBA, COAH.",Bachillerato generál
2/26/2019,TURNO 02,MXN,1/29/1972,47.1,Male,Marr.,3,11/11/2005,13.3,CD. JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 03,MXN,6/8/1987,31.7,Male,Single,0,11/1/2005,13.3,TRES VALLES VER.,Universidad
2/26/2019,TURNO 05,MXN,10/27/1969,49.4,Male,Marr.,3,11/23/2005,13.3,CD. JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 05,MXN,11/25/1987,31.3,Male,Marr.,1,11/30/2009,9.2,CD. JUAREZ CHIH,Universidad
2/26/2019,TURNO 01,MXN,3/28/1984,34.9,Female,Single,0,12/26/2005,13.2,OJITLAN OAX.,Universidad
2/26/2019,TURNO 04,MXN,2/28/1969,50,Female,Single,1,1/16/2006,13.1,TEHUANTEPEC. OAX,Bachillerato generál
2/26/2019,TURNO 05,MXN,4/4/1979,39.9,Male,Marr.,2,9/1/2009,9.5,CATEMACO VER.,Bachillerato generál
2/26/2019,TURNO 02,MXN,11/19/1958,60.3,Male,Marr.,1,1/18/2006,13.1,COAHUILA,Universidad
2/26/2019,TURNO 01,MXN,12/17/1986,32.2,Female,Single,0,1/2/2006,13.2,MEDIAS AGUAS VER.,Universidad
2/26/2019,TURNO 03,MXN,6/24/1966,52.7,Male,Marr.,1,12/31/2005,13.2,SAN ANTONIO  COAH.,Secundaria
2/26/2019,TURNO 05,MXN,8/9/1963,55.6,Male,Marr.,3,1/9/2006,13.1,CD. JUAREZ CHIH.,Bachillerato generál
2/26/2019,TURNO 04,MXN,3/1/1986,33,Female,Single,2,1/9/2006,13.1,"CD. JUAREZ, CHIH",Secundaria
2/26/2019,TURNO 03,MXN,3/8/1978,41,Male,SigOth,1,1/9/2006,13.1,TEPEXI PUE.,Bachillerato generál
2/26/2019,TURNO 01,MXN,4/27/1960,58.9,Male,Marr.,4,1/18/2006,13.1,CHIHUAHUA CHI.,Carrera técnica
2/26/2019,TURNO 01,MXN,9/22/1974,44.5,Male,Marr.,3,1/9/2006,13.1,"FRESNILLO, ZACATECAS",
2/26/2019,TURNO 03,MXN,9/12/1980,38.5,Male,Single,0,1/16/2006,13.1,VERACRUZ VER.,Universidad
2/26/2019,TURNO 01,MXN,10/3/1985,33.4,Female,SigOth,3,1/16/2006,13.1,CD. JUAREZ CHIH,Secundaria
2/26/2019,TURNO 04,MXN,10/4/1972,46.4,Female,Single,0,1/16/2006,13.1,MEXICO DF,Bachillerato generál
2/26/2019,TURNO 03,MXN,10/13/1982,36.4,Male,Single,0,1/30/2006,13.1,CHICONTLA PUE.,Bachillerato generál
2/26/2019,TURNO 01,MXN,9/13/1974,44.5,Female,Marr.,2,2/25/2006,13,"CD. JUAREZ, CHIH",Secundaria
2/26/2019,TURNO 03,MXN,11/15/1970,48.3,Male,Marr.,2,2/27/2006,13,MEXICO DF,Secundaria
2/26/2019,TURNO 01,MXN,7/31/1974,44.6,Male,Marr.,3,3/1/2006,13,EL FUERTE SIN.,Universidad
2/26/2019,TURNO 04,MXN,12/14/1972,46.2,Female,Marr.,3,11/30/2009,9.2,"JUAREZ, CHIH",Secundaria
2/26/2019,TURNO 02,MXN,10/14/1970,48.4,Male,Marr.,3,3/20/2006,12.9,GONZALEZ ORTEGA ZAC.,Bachillerato generál
2/26/2019,TURNO 03,MXN,8/1/1984,34.6,Female,Marr.,1,3/20/2006,12.9,CD. JUAREZ CHIH.,Bachillerato generál
2/26/2019,TURNO 02,MXN,8/19/1985,33.5,Male,Marr.,1,3/20/2006,12.9,TORREON COAH.,Bachillerato generál
2/26/2019,TURNO 03,MXN,1/31/1974,45.1,Male,Marr.,2,3/29/2006,12.9,"TORREON, COAH",Bachillerato generál
2/26/2019,TURNO 03,MXN,12/26/1981,37.2,Male,Single,1,4/3/2006,12.9,CD. JUAREZ CHIH.,Secundaria
2/26/2019,TURNO 05,MXN,7/25/1970,48.6,Female,Div.,2,4/1/2006,12.9,MINATITLAN VER.,Universidad
2/26/2019,TURNO 01,MXN,3/9/1964,55,Male,Marr.,2,7/6/2006,12.7,"ALLENDE, CHIH.",Bachillerato generál
2/26/2019,TURNO 01,MXN,9/16/1971,47.5,Male,Marr.,2,8/20/2009,9.5,MEXICO D.F,Secundaria
2/26/2019,TURNO 04,MXN,5/1/1968,50.9,Female,Single,2,5/1/2006,12.8,PUEBLA PUE.,Bachillerato generál
2/26/2019,TURNO 05,MXN,4/18/1982,36.9,Male,Marr.,1,4/26/2006,12.8,CD. JUAREZ CHIH.,Universidad
2/26/2019,TURNO 01,MXN,9/25/1979,39.4,Male,Single,0,4/26/2006,12.8,CD. JUAREZ CHIH.,Carrera técnica
2/26/2019,TURNO 02,MXN,6/10/1966,52.8,Female,Marr.,3,5/8/2006,12.8,SAN FRANCISCO DGO.,Secundaria
2/26/2019,TURNO 01,MXN,4/18/1976,42.9,Male,SigOth,0,5/8/2006,12.8,OAXACA OAX.,Secundaria
2/26/2019,TURNO 02,MXN,12/25/1970,48.2,Male,Marr.,2,5/22/2006,12.8,AGUACATILLO VER.,Secundaria
2/26/2019,TURNO 02,MXN,1/18/1978,41.1,Male,Marr.,3,7/10/2006,12.6,"COSOLAPA, OAXACA",Bachillerato generál
2/26/2019,TURNO 02,MXN,4/28/1980,38.9,Female,Single,0,7/31/2006,12.6,VERACRUZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,1/14/1987,32.1,Male,Single,0,8/14/2006,12.5,MEXICO,Bachillerato generál
2/26/2019,TURNO 02,MXN,9/10/1966,52.5,Male,Marr.,3,8/28/2006,12.5,CD. DELICIAS CHIH.,Universidad
2/26/2019,TURNO 04,MXN,11/13/1976,42.3,Male,Single,3,8/14/2006,12.5,"ZARAGOZA, D.B",Secundaria
2/26/2019,TURNO 03,MXN,12/15/1974,44.2,Female,Single,2,9/27/2006,12.4,CD. JUAREZ CHIH.,Secundaria
2/26/2019,TURNO 01,MXN,6/30/1968,50.7,Male,Marr.,3,10/11/2006,12.4,LOMA BONITO OAXACA,Secundaria
2/26/2019,TURNO 02,MXN,10/18/1972,46.4,Male,Marr.,3,10/18/2006,12.4,"BERMEJILLO, DURANGO",Bachillerato generál
2/26/2019,TURNO 01,MXN,3/20/1987,32,Male,SigOth,3,10/25/2006,12.3,"SAN PEDRO, COAHUILA",Bachillerato generál
2/26/2019,TURNO 05,MXN,7/10/1976,42.7,Male,Marr.,2,9/25/2006,12.4,MOROLEON GTO.,Bachillerato generál
2/26/2019,TURNO 02,MXN,11/26/1973,45.3,Male,SigOth,2,11/6/2006,12.3,"AMATITLAN, VERACRUZ",Secundaria
2/26/2019,TURNO 04,MXN,6/26/1979,39.7,Female,Single,0,11/8/2006,12.3,CD. JUAREZ CHIHUAHUA,Bachillerato generál
2/26/2019,TURNO 05,MXN,10/18/1971,47.4,Female,Single,2,10/19/2006,12.4,MINATITLAN VER.,Bachillerato generál
2/26/2019,TURNO 03,MXN,8/17/1976,42.6,Female,SigOth,3,10/19/2006,12.4,CD. JUAREZ CHIHUAHUA,Secundaria
2/26/2019,TURNO 01,MXN,3/29/1982,36.9,Male,Marr.,2,10/30/2006,12.3,GOMEZ PALACIO DGO.,Bachillerato generál
2/26/2019,TURNO 02,MXN,9/24/1971,47.5,Male,Marr.,3,11/21/2006,12.3,MEXICO D F,Bachillerato generál
2/26/2019,ADMINIST,MXN,8/23/1968,50.5,Male,Marr.,2,12/7/2006,12.2,CD. JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 04,MXN,5/18/1962,56.8,Male,Marr.,2,1/10/2007,12.1,EDO MEXICO,Bachillerato generál
2/26/2019,TURNO 01,MXN,6/29/1961,57.7,Male,Div.,1,1/29/2007,12.1,CD. DELICIAS CHIH.,Secundaria
2/26/2019,TURNO 05,MXN,11/5/1982,36.3,Male,Single,0,3/26/2007,11.9,SAN FELIPE VER.,Universidad
2/26/2019,TURNO 01,MXN,2/5/1982,37.1,Male,Marr.,3,4/20/2009,9.9,PAPANTLA VER.,Secundaria
2/26/2019,TURNO 01,MXN,9/13/1978,40.5,Male,Marr.,1,2/19/2007,12,MINATITLAN VER.,Bachillerato generál
2/26/2019,TURNO 01,MXN,8/31/1980,38.5,Female,Marr.,2,4/16/2007,11.9,OAXACA OAX.,Universidad
2/26/2019,TURNO 02,MXN,11/15/1970,48.3,Male,Marr.,3,4/16/2007,11.9,TLAHUALILO DGO.,
2/26/2019,TURNO 01,MXN,12/8/1979,39.2,Male,Single,1,5/11/2007,11.8,SAN FELIPE VER.,Universidad
2/26/2019,TURNO 04,MXN,7/17/1981,37.6,Male,SigOth,2,5/11/2007,11.8,CD. JUAREZ CHIH.,Secundaria
2/26/2019,TURNO 01,MXN,2/4/1982,37.1,Male,SigOth,3,5/11/2007,11.8,CD. JUAREZ CHIH.,
2/26/2019,TURNO 03,MXN,10/29/1962,56.4,Male,Marr.,2,3/23/2007,11.9,CD. MANTE TAMPS.,Secundaria
2/26/2019,TURNO 04,MXN,8/18/1982,36.6,Female,SigOth,1,4/14/2007,11.9,LOMA BONITA OAX.,Secundaria
2/26/2019,TURNO 03,MXN,8/25/1988,30.5,Male,Marr.,0,4/14/2007,11.9,CD. JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 01,MXN,12/31/1972,46.2,Male,Marr.,3,4/16/2007,11.9,CD. JUAREZ CHIH.,Secundaria
2/26/2019,TURNO 03,MXN,6/24/1989,29.7,Male,Single,1,5/4/2007,11.8,OAXACA,Bachillerato generál
2/26/2019,TURNO 01,MXN,12/25/1954,64.2,Male,Marr.,0,5/7/2007,11.8,SAN LUIS POTOSI,
2/26/2019,TURNO 01,MXN,7/12/1975,43.7,Male,SigOth,2,5/11/2007,11.8,OAXACA. OAX,Bachillerato generál
2/26/2019,ADMINIST,MXN,4/22/1978,40.9,Female,Single,0,5/9/2007,11.8,TAPACHULA CHIS.,Universidad
2/26/2019,TURNO 01,MXN,4/10/1971,47.9,Male,Marr.,2,5/14/2007,11.8,CD. JUAREZ CHIH.,Bachillerato generál
2/26/2019,TURNO 01,MXN,2/24/1987,32,Male,Single,0,5/17/2007,11.8,LAGUNA CHICA VER.,Bachillerato generál
2/26/2019,TURNO 03,MXN,3/5/1987,32,Male,Marr.,3,6/29/2017,1.7,CD. JUAREZ CHIH,Secundaria
2/26/2019,TURNO 05,MXN,3/13/1975,44,Male,Marr.,1,6/6/2007,11.7,SAN FELIPE DGO.,Bachillerato generál
2/26/2019,TURNO 01,MXN,11/4/1984,34.3,Male,Marr.,0,6/20/2007,11.7,CD. JUAREZ CHIH,Secundaria
2/26/2019,TURNO 03,MXN,11/12/1980,38.3,Female,SigOth,3,5/11/2015,3.8,JALTIPAN VER.,Bachillerato generál
2/26/2019,TURNO 03,MXN,10/29/1968,50.4,Male,Marr.,2,6/27/2007,11.7,CD. JUAREZ CHIH,Carrera técnica
2/26/2019,TURNO 02,MXN,12/27/1983,35.2,Male,SigOth,2,7/4/2007,11.7,"SAN PEDRO, COAH.",Bachillerato generál
2/26/2019,TURNO 01,MXN,11/8/1977,41.3,Male,Marr.,3,7/9/2007,11.6,CD JUAREZ CHIH,Secundaria
2/26/2019,TURNO 03,MXN,2/18/1986,33,Male,Marr.,0,7/14/2007,11.6,MEXICO D.F,Universidad
2/26/2019,TURNO 02,MXN,1/14/1980,39.1,Male,Marr.,3,7/11/2007,11.6,CD JUAREZ CHIH,Universidad
2/26/2019,TURNO 03,MXN,1/2/1972,47.2,Male,SigOth,3,7/11/2007,11.6,CD JUAREZ CHIH,
2/26/2019,TURNO 05,MXN,6/9/1989,29.7,Female,Div.,1,7/16/2007,11.6,CD JUAREZ CHIH,Universidad
2/26/2019,TURNO 04,MXN,6/19/1972,46.7,Male,Marr.,2,7/16/2007,11.6,COAHUILA,Bachillerato generál
2/26/2019,TURNO 04,MXN,7/29/1980,38.6,Male,Marr.,2,7/16/2007,11.6,COAHUILA,Universidad
2/26/2019,TURNO 04,MXN,10/30/1983,35.4,Female,Single,0,7/21/2007,11.6,NICOLAS BRAVO DGO,Bachillerato generál
2/26/2019,TURNO 03,MXN,11/6/1987,31.3,Male,Single,0,7/21/2007,11.6,DURANGO DGO,Carrera técnica
2/26/2019,TURNO 02,MXN,2/2/1979,40.1,Male,Marr.,1,7/23/2007,11.6,PUEBLA PUE,Bachillerato generál
2/26/2019,TURNO 04,MXN,12/18/1972,46.2,Male,Marr.,3,7/23/2007,11.6,QUERETARO QRO,Universidad
2/26/2019,TURNO 02,MXN,6/6/1984,34.7,Male,SigOth,3,7/23/2007,11.6,CD. JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 02,MXN,8/16/1980,38.6,Male,Marr.,1,7/23/2007,11.6,OAXACA OAX,Bachillerato generál
2/26/2019,TURNO 04,MXN,5/25/1967,51.8,Female,Marr.,2,7/30/2007,11.6,VILLA AHUMADA CHIH,Secundaria
2/26/2019,TURNO 04,MXN,4/18/1987,31.9,Female,Single,0,7/30/2007,11.6,CD. JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 01,MXN,8/18/1986,32.5,Female,Single,0,8/6/2007,11.6,VERACRUZ,Universidad
